,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311
10,323007,373594,409719,485169,445438,430022,69006,269413,325012,48967,473532,57048,277428,467990,233581,503750,164117,477116,490882,480769,10337,360114,4661,165976,11545,442476,270354,418796,442300,291866,329855,115943,386930,472516,263073,204527,464639,253261,91115,265751,345819,93711,105963,475041,197498,30312,502802,471072,469472,379133,408656,8677,63551,337056,120814,282973,401201,237954,64594,30768,450381,370451,137385,166903,84324,229220,214757,33402,218761,371274,198733,242595,102902,76846,165133,42041,5234,415496,284707,277858,222706,403543,7685,166565,83468,341540,345617,10902,120723,458434,276742,48008,477567,129954,212739,29395,21276,416949,305422,68819,395535,318217,387251,407364,380424,36178,230856,371381,86340,207729,337209,144976,513418,36488,465508,433326,1224,486986,506776,205270,467922,316026,315321,7493,129795,112166,128490,440672,484979,220582,461017,421276,243694,69693,191521,422489,487061,157075,152551,239951,507209,261601,52867,189316,121350,470657,424699,287787,431616,83666,286953,38778,11413,76783,20099,380777,294530,516315,8520,127130,254165,102,403793,36287,428299,115138,151561,204080,40731,18144,367500,356230,89392,181625,24875,448783,22470,221032,417743,246614,131325,197451,361178,319337,522514,443749,144006,187900,242818,438525,155793,507812,505357,466421,456960,224718,513053,520536,186564,64753,487099,123930,240517,131377,388516,474337,364223,494653,205578,117906,519875,321615,472833,410253,178668,347667,160871,106864,486867,317306,34011,188264,490928,500215,102912,349409,174833,69154,83647,421489,465564,337236,413311,439820,22929,472292,402906,163060,206593,236489,414174,147403,2226,349980,381914,38198,189113,349935,118801,195663,336159,300265,431214,468619,403981,259213,295298,462528,114145,372450,154820,480298,411008,461521,192636,10295,403307,230007,80892,83863,454594,359813,291919,107682,343122,40019,417612,448382,223426,51585,20184,365876,480423,151169,236137,229470,443745,244132,7605,340369,241997,115669,440386,356420,387016,142437,338021,109219,452591,44252,221036,376023,481027,53,390953,320028,418561,408658,197540,427701,63996,36843
11,313188,372941,512387,291172,347623,43114,266700,221274,4772,462742,96509,138065,25093,153345,388341,338329,293569,467838,288241,258137,342811,342292,507533,432393,481650,316839,4211,432594,349409,127167,416256,118006,252668,112530,476241,449222,246086,343375,40411,489645,84103,421597,496323,44062,50509,199381,260740,96605,423917,146292,501898,306224,282761,126597,218737,76783,381202,44266,459017,439111,95072,418138,444090,232403,497844,38632,479015,325065,478251,240218,140418,494133,470678,143880,356393,103910,173235,412336,6442,131360,490800,111374,11307,103303,445396,34065,383143,410517,258966,218691,216934,354170,96656,353607,446915,428629,385233,207004,14681,464937,459637,305494,366910,19748,174955,359285,517552,303175,338825,198988,201166,182893,187475,488647,331047,114061,228212,209640,408362,311170,221032,337590,411366,311654,426933,471396,65866,91382,2940,301896,257660,233754,508011,57982,294840,141416,439726,475869,197770,297836,48597,389663,210723,295102,68658,28693,303585,452825,128462,324297,346889,393515,164018,136381,386829,128708,247143,515141,4939,456891,395185,363652,475338,347503,485684,217740,254450,279530,339391,312782,495176,462302,337866,213095,454430,265866,208924,51606,132919,365360,141772,337205,149546,410969,503704,316767,50188,514652,158318,253819,6337,401610,164852,522814,111250,126943,284725,409719,267066,183686,93845,108977,450962,353397,21240,321163,379148,475843,7820,101718,277750,320572,491610,473436,423355,9237,444614,442184,258061,376850,156464,139042,129930,420684,253823,501563,233625,421423,446357,280312,118356,342499,307321,91999,509067,397070,147069,401953,253846,116394,115841,60912,123749,442887,281958,184206,348686,275555,171107,498548,254846,50987,223670,418391,463842,181279,481275,446084,304626,188777,19611,326617,403648,109008,158237,48849,358498,224041,408656,224960,355307,381197,34918,212156,339831,469828,183612,511174,102902,76617,134807,131377,189458,40092,13826,456745,206695,417386,471231,35024,87894,353897,128490,221570,362133,420190,447921,366810,501768,174919,105691,147197,253939,247191,487011,29002,373072,108461,469176,205866,121630,434009
12,420073,409894,291486,82447,506603,439111,13826,397070,62694,385344,246106,323820,149958,400352,343515,361465,83852,70713,327277,362733,401098,190159,289092,155067,485270,270725,391290,478453,10153,112522,509633,101779,493881,160850,110852,25026,267066,217135,381118,50441,287322,224609,320479,142259,468643,501131,41009,268172,171383,59124,170111,281546,235575,478148,141038,73197,46355,470447,291465,212225,229084,288983,22579,24734,288856,498719,414909,341091,81413,55811,205247,295675,348989,260970,418391,153769,448707,447690,145619,424699,16732,288286,102744,334924,511440,316083,95237,85531,145960,54207,283730,148060,252420,508373,77604,188951,236253,183261,92988,234052,392908,361084,293569,220429,65952,58585,354734,304804,385711,321755,78453,129557,50698,260976,502795,161977,397350,212942,75474,484517,346278,470653,296344,277925,500680,166151,412187,203182,419983,241454,271866,29979,110146,290229,155847,421221,77735,411366,485901,247803,29955,26006,132481,91103,201636,305113,159958,320148,88,483639,52416,52745,415513,54229,479998,408420,444472,289213,190837,521945,279640,403813,69198,136816,246666,418068,134434,410007,503231,100380,242776,462536,124731,281068,230710,109413,483776,479802,306009,92248,44396,422489,498427,424196,478907,133547,323685,363871,270136,367832,383396,265348,181281,472837,413344,277023,90024,408656,257762,32591,478860,43496,108773,519170,17094,378100,426679,342591,220034,276559,249543,488229,95739,176706,520989,185558,174165,326980,25339,465826,81251,354583,373497,237769,96315,402259,321008,491511,246211,520323,100683,440233,101828,106876,428724,314118,455794,160019,243142,305466,493146,25111,236329,510462,212097,96255,345819,405062,490102,103017,125740,515005,195183,351741,70460,175741,7163,483787,355727,126586,371664,151929,360955,506643,491999,353948,221036,251556,110773,446767,479366,58753,326010,506993,462018,247575,219376,19252,100278,434943,56969,394269,420951,404588,324488,253939,79055,164293,366804,71484,92039,143031,9942,216335,14091,478776,161903,423355,505026,244075,444614,114309,392599,110346,462302,376023,87622,249777,491271,196055,316531,172280
13,363381,354734,41775,192636,105581,476933,52252,456823,405639,305011,71772,487496,210206,346083,520365,461877,273168,28305,128639,455959,268172,9461,256963,213894,48849,242776,279425,68767,193346,318446,462018,98218,498043,60425,273050,251067,127859,512672,271721,350108,432393,156854,500769,70292,195395,166171,461124,177167,382113,373594,170052,294237,94520,384524,448258,361041,265348,88550,313080,252275,299941,141038,286471,92990,279050,203409,410462,398986,234835,443588,35311,208987,409513,204762,437196,247950,463548,522273,244829,163738,369585,243676,161300,277438,388320,332386,416583,189274,337147,485545,432050,344158,209333,227278,216150,324009,295102,151176,88230,141772,118566,506301,434801,365591,36178,161936,51585,253858,327866,480240,107398,475179,514176,35016,106175,255525,325277,312025,475800,416713,511440,304626,500027,288414,172735,422737,396254,334928,491787,210399,487473,342378,390301,250522,301102,81487,242222,423415,354079,470295,169520,396288,451432,73225,214530,422428,341348,50559,516669,9530,288241,217666,501768,392599,127167,352523,97063,67950,431929,568,207838,192059,271744,30081,139856,512811,78366,95000,313183,332951,195506,520992,73787,283701,325136,292700,176925,453673,511720,356933,246419,444485,106864,407957,288607,190253,61073,290506,52458,469685,189883,86705,350319,268241,358968,47244,92972,94936,287631,56988,219602,477034,225306,398459,487031,123396,264337,79251,485603,67137,230711,371003,66659,63158,326617,62500,419083,195045,82420,158344,252920,28661,178657,187317,468460,235467,483477,60912,245981,513673,178200,442875,117206,233616,365650,362133,478069,506603,21240,367816,233154,490292,44177,8192,338229,337993,467990,303061,310826,491271,138637,393780,11581,460739,385732,278290,451837,37974,339199,88055,255634,349718,11434,489299,190630,84405,108977,22929,2455,176613,377401,470345,486789,430099,504925,25589,250274,280934,354022,140499,230511,337866,388508,33447,377388,456973,412651,206658,422820,222661,260454,278960,232327,146708,269036,108215,306721,366804,430814,144821,391275,412715,95739,518462,320572,353899,49470,222928,226466,63601,432791,115936
14,505357,137850,178461,142136,474440,491629,57850,28575,376503,384415,43171,509803,233649,191558,396415,224791,448557,410253,336267,412632,62490,442184,146908,223139,507381,306009,451668,508968,476559,369326,29595,337519,179591,117500,9942,481344,366979,336898,123930,266508,491787,493061,143318,247950,310141,155931,484388,369240,219376,264593,4211,93388,309129,85571,1220,25704,108977,115387,438942,495461,234387,272913,32262,314011,83529,156093,480276,47815,429561,90931,128907,425945,75474,222828,99215,257011,173630,489391,342194,506643,15562,501042,127616,323944,192842,169386,160465,491624,310616,115229,64352,246614,468491,2310,160384,41162,495170,140163,26642,83409,169806,86191,383274,174393,153054,133512,494960,473202,480510,470678,112507,56817,359207,494202,124928,236996,381505,392692,80892,474512,345683,446706,257197,442875,405920,456820,441725,189547,355484,79251,93689,197200,114309,320479,200500,498043,284102,343423,472292,87216,379148,215867,457515,105691,349126,323691,35651,486391,502580,7163,72171,367816,351974,188752,53127,245845,213661,469798,287971,333150,521585,251556,218307,407603,427701,255525,510353,141150,455332,313230,178311,121851,439653,403678,325012,457968,10337,407508,22899,481915,131252,110921,440137,383651,304601,212318,122095,202453,410547,76442,245038,274483,361921,221401,248805,10295,11362,447474,431811,48976,212273,219962,283301,264976,476556,217958,228066,409503,423721,133331,275937,341368,125035,472575,150396,465215,76238,105916,181759,323820,166026,866,236248,177791,58088,459418,260965,471304,172735,338784,82961,374210,442631,132036,124731,243278,153158,423563,47532,75455,158861,150414,88933,418129,278787,197932,279425,227198,327797,188950,450567,497262,126207,181488,25313,25771,139558,34447,168522,239650,437087,279736,507891,272293,165174,274585,259093,267740,475179,470906,58012,281616,154198,366456,107970,475481,412976,512524,56969,181411,36293,359473,82181,460781,164018,139462,173959,504483,235517,151018,84172,401563,303173,87677,490312,358927,297435,233625,466275,307573,154962,463442,392565,521763,180950,54343,322747,438048,33126,89588,313080,415997
15,308095,325791,206658,79637,169520,345061,173587,267233,450390,35763,113826,298716,366456,38551,383679,276095,274585,271070,95000,24511,378230,186124,264518,407617,350719,99607,381869,363966,237180,36704,451394,420732,212256,136902,173592,392599,123876,418363,416379,133521,495955,118865,457986,333633,433970,301383,184541,349353,163429,125246,29454,203323,230485,366910,436021,283701,316172,332946,478840,266969,183686,100807,264933,501318,1362,520365,310616,258880,314824,391305,300529,63996,236253,351741,349013,402906,194790,127818,160419,152879,214240,481504,341348,270676,294880,257503,44004,32009,483965,241281,486428,236137,362882,331047,175169,381914,23795,5615,428326,452264,263607,279632,427536,323384,96302,127495,36113,40595,209782,519931,129859,178668,305494,437454,136518,382389,408000,412632,398316,354998,164518,323845,131252,47815,473993,223139,334901,473378,185491,249796,342701,343759,336038,208788,369514,110774,420811,89092,256963,229084,295888,64839,203181,218458,330455,175889,380053,238963,287718,507767,353259,250772,66498,12056,126977,438782,293669,101251,453806,94820,483477,347641,290046,25026,1322,34647,360955,213618,102482,321599,47698,135876,11972,19071,159436,169779,278694,12861,295857,435102,132919,53127,6450,260518,149412,184596,31243,226750,89061,417238,424781,34599,344608,337442,411074,31833,33116,466957,346506,172735,139922,320028,480039,431214,236686,315579,141173,381505,59861,461764,195774,330812,487866,326466,165476,392015,204585,271943,361465,506301,485684,94387,236459,188711,277036,255119,52769,109632,22562,69369,508968,50987,138514,90004,339479,15182,236609,491981,225967,105713,437428,305422,215594,148144,153328,41612,307101,64823,497022,465434,515069,432547,504336,81613,8355,356393,175672,481344,515864,65866,367044,225958,155514,410964,159076,66910,249281,380777,200550,34447,142833,222667,361426,328962,233183,458693,458372,454042,126757,442392,424241,109019,397872,208555,174832,137455,318047,342292,459263,31880,242609,63085,128813,340559,173092,461862,391604,379126,342644,336171,277745,23962,132124,522332,346404,321101,484517,57217,46763,490034,341845,193887
16,108295,15866,469685,509803,471122,96325,467472,147050,89807,463842,483169,508555,275339,330813,270035,204220,448557,232032,161222,130645,369428,245322,190061,212271,392554,361946,330858,426338,468895,371151,210314,444271,417999,25026,312462,56310,173445,126621,371664,307094,169233,440138,371989,216214,323056,482224,386409,270060,155158,229315,292819,27123,126943,475655,381269,58566,68508,205667,312208,126829,294599,130475,401038,490383,438376,331475,190450,266683,137359,512149,316293,480667,162035,507688,97334,209580,126339,504622,202342,266905,418130,339664,386744,221401,117430,450962,495376,106697,94233,98337,228804,78391,451022,198317,206216,180641,443293,475018,308802,153345,334981,468787,455499,277750,241260,246106,157594,213554,423743,369212,23962,191492,105839,267066,59338,435102,394862,507294,431811,181759,418570,16319,460338,78482,251714,53502,227856,242776,77100,211515,304648,194952,190159,149958,180455,233796,165256,381998,172735,511935,235931,383957,187119,125127,431038,121971,248054,283254,478827,479226,352613,72497,111404,163738,9374,426172,110802,28661,301225,73835,6442,362739,270993,269023,273648,313932,297026,19587,323413,323253,125740,11972,122860,176140,219962,282761,198076,479581,212098,32741,404424,77626,425816,20454,109227,79203,83581,187425,54948,101852,237518,219453,400314,202970,4109,259778,212463,182028,119972,312196,316839,339647,256885,372450,149394,288238,442959,486695,286964,493061,125246,357697,131325,259213,10669,358495,991,413344,237331,365940,277428,263830,462135,431719,104850,173964,112083,495717,198154,299559,215872,452771,492756,23732,117452,371354,425790,144383,402212,275032,412205,335353,356755,494494,218649,332951,499917,409151,27187,38161,7709,162789,18700,299433,188638,476466,87792,97443,852,238146,470375,174810,297146,87323,316255,309403,439973,253939,64743,165036,116748,491063,121662,17731,360426,323656,87252,220390,340210,147986,349991,272558,192059,455628,320591,349935,153769,76817,184121,470340,254869,85109,189088,318396,489645,144573,4101,128604,300368,499188,510261,365828,514364,378716,209574,83468,402975,306133,377388,324553,243827,116111
17,22555,121630,178962,195183,242776,318685,81613,486441,66683,127789,504924,319337,16487,292819,194073,388341,244475,223448,242818,423551,229429,373597,400711,509950,62768,447356,94132,451874,511696,113254,232313,91999,258038,121161,53071,443745,227856,511946,51332,343560,516664,400471,470463,122051,414258,145206,301102,208562,435332,247925,181930,484484,53036,11243,488928,116394,37270,109138,282930,441096,471464,487751,94593,462958,251951,445398,219181,349126,71484,40728,296100,491976,127808,249011,395844,189154,262276,287593,225745,78735,133579,478148,174465,100278,35651,164339,329884,405079,250899,100412,10373,275359,13042,423917,471853,417773,439820,3185,232032,273651,111698,148060,40595,113191,31305,286463,145101,150628,342292,433433,204000,211435,11545,46468,77165,184782,246318,459404,217958,336120,434580,346713,114571,146690,66135,409043,284590,261246,405045,378543,454596,275408,378716,239091,164820,161655,511122,208788,51867,245180,73976,96656,519754,168430,121350,383651,286471,445438,189274,7505,481275,512662,188798,52873,464749,396556,208207,495170,204953,228746,253935,29209,84818,471047,442125,220923,233230,225003,236237,419030,286894,419003,179995,366184,516379,486602,457768,450986,453332,1305,156055,421352,467123,144714,463124,67288,57373,58608,355434,122387,464639,68258,232646,361032,172186,259002,426183,87410,97063,190307,396254,220247,258858,404806,182366,304104,462772,39262,371414,25026,288595,140062,428271,261965,424241,395303,251405,419983,92319,274725,293345,492991,28661,439879,314824,122870,221553,316781,200283,100564,148812,179524,459101,419083,418561,414864,229469,412391,89641,419984,197254,438232,510261,490800,174965,153328,379867,68986,270354,198873,437312,366318,356933,446352,417721,448549,49416,388814,142896,102482,152763,463322,512169,77423,160948,450390,418102,104674,293447,241909,101828,354465,94683,115211,248605,190591,36178,11533,152915,137850,211790,410844,343759,254900,152362,149032,363381,206519,493061,297098,508501,237655,296361,292713,162351,92248,344228,500570,234341,350989,480298,354865,2226,293662,238854,135087,492650,495461,200496,395611,324905,141178
18,421890,207729,348686,419243,168430,309855,466626,175169,490086,426258,299613,106588,271679,328254,196919,474343,490362,155557,494604,219815,215392,103354,296657,340369,362028,205595,438396,221713,418129,306457,483477,53779,260922,304974,54233,411008,478776,10486,172197,25719,66659,449017,507736,30685,979,428271,451245,119928,182641,239055,392026,342607,241454,511440,53584,166903,457478,210680,274919,33865,201844,438232,160465,75317,11307,403813,150603,155152,321008,336932,88055,47532,376454,228109,108215,326305,478907,63751,276095,513053,521585,147148,491342,7820,26205,122387,476599,93482,497031,91802,29395,20453,8355,37118,88893,68258,95237,13938,101202,264374,194673,512528,866,206593,104861,66606,329554,253858,219429,475477,222487,300554,512169,303343,380879,518101,282259,432502,89207,9261,83120,498480,498701,108839,354734,114980,494597,470979,481130,480298,286476,72412,144588,413422,224967,479662,301896,190613,298793,425066,520897,128604,161347,423917,238672,483787,381277,170238,318839,421423,359285,92779,227050,149546,218649,406792,360426,10283,81346,486464,378414,60324,107050,377184,174692,522862,415739,361913,160948,241632,409022,25111,48254,11545,294530,235870,107047,437312,162257,236248,94524,327454,30093,66683,94504,429666,19425,75586,293638,287318,405127,5969,64780,517987,2891,407118,136540,449287,400140,512634,177114,333802,278510,40730,46355,38660,278290,203568,28863,337790,99773,248050,521074,53275,422235,25771,101718,257197,98324,245227,165705,52873,339694,444620,258326,143204,61286,296938,324983,359688,305739,201396,510353,94132,224184,134435,123838,337124,363652,118865,406323,24734,373594,221036,508354,305680,479400,180172,402975,122329,482723,414752,156769,508984,97854,236998,447921,419168,202970,18670,336705,187798,336533,178235,30631,390363,433563,376164,154596,82076,361834,20731,119098,10444,97296,94874,385174,487246,419984,377388,237417,279530,144936,48845,370068,134013,305075,320004,266700,11522,401788,503330,134935,453332,188638,45279,223130,394355,490383,229470,91237,310790,47052,14091,350440,275032,355484,411309,41147,503899,331933,117
19,222880,273168,510494,344228,82961,489290,180278,16319,228550,448116,262256,422519,371152,47698,88381,352483,194107,451862,484167,119626,302505,210646,277374,428724,450419,131867,147804,244318,279736,108215,255319,216771,127130,143031,110146,405062,351471,148474,365352,142136,193151,49345,321755,78748,174810,403915,341348,240457,61221,386829,122892,381953,424189,67302,63844,202427,366810,304046,85172,238093,232032,51283,243463,191771,373158,521945,261965,480246,236686,505431,197785,38778,494494,177063,246478,225060,173235,173300,465083,392055,375152,106071,325616,496735,227604,77580,343791,447566,337652,56379,410656,479387,77459,344639,288238,321870,443342,515204,255387,266234,344033,152839,487099,33738,88008,357697,114192,519204,388508,318047,232890,457787,382732,463842,261919,424781,136540,419784,383158,343759,220247,169233,142437,470091,422235,482719,29455,275785,328088,52769,193341,9458,481837,291945,102660,291277,85437,194289,145055,336534,372422,506666,497095,253261,462742,361189,69605,165313,248190,391275,131099,353926,338471,508320,316327,53587,178461,141799,304093,358291,162268,233616,260681,303062,340696,521977,308912,201633,96134,74758,375892,271330,189966,289985,411074,438010,184773,20129,158023,79790,425434,473532,41334,122168,302697,39843,342396,8677,94593,462135,306493,244475,442816,344971,148705,105987,476084,436626,423355,230572,469583,204762,488888,371494,333442,94520,263159,62141,354998,190450,85571,438015,228877,162520,436178,151169,466626,201693,329869,32100,402194,421316,313065,458150,409022,420434,87677,160385,118340,185437,185945,224041,303409,144471,210365,259025,450353,120215,405639,360078,328918,128907,370936,376023,493079,204527,383338,89975,356397,453710,469603,381294,172154,193798,50148,420241,505261,375812,114958,364073,70713,60304,196476,121662,439286,513844,6936,414909,1305,401197,470868,380879,316711,141675,414044,244885,160168,475382,98002,81373,35311,161808,518036,53894,499550,62552,464749,141040,477080,497693,335819,20945,368713,418068,75284,406441,197932,458338,53666,261036,96315,35651,73976,482144,403674,475800,342268,170062,106697,371792,523160,111667
20,390301,205866,326676,336025,262423,108525,190721,376119,130584,116772,311413,473550,255525,153328,86088,267960,415513,447683,378716,145055,312869,356933,411677,138726,124995,395972,462457,490101,87325,4119,158501,286353,74628,517518,435249,516533,272310,228746,314600,221597,69664,1731,308497,360902,479595,470817,482958,505415,374516,491271,203049,126739,304828,321615,115289,72319,157600,59577,33623,108244,278472,317503,222661,174057,352057,423743,199577,161770,407896,349368,75586,323007,190159,401726,89807,36670,20099,325338,13380,158133,385233,31243,14681,441876,262250,215977,213661,109008,328222,67137,108526,98002,477593,193864,176483,460781,40019,292392,397995,18012,340102,8484,190180,367832,459113,385933,397517,295278,36780,126655,403981,116204,83647,58012,352161,307696,504169,174919,103303,191902,420550,161024,179613,81346,205650,78134,507736,235527,305673,208987,433106,177387,502104,402029,57959,91948,195506,98465,106802,476246,402701,483445,77976,158318,253621,207004,117430,470128,520706,404176,436804,339257,453582,353397,205533,75673,370893,452354,489391,285073,505382,369326,421489,192675,124246,254776,321825,450489,302559,155860,512387,56608,384275,522364,439424,50474,138514,439346,233102,65751,420302,88055,483886,495458,237483,258934,455667,161193,329049,411239,498400,167438,15079,79781,372422,362556,500722,123969,163480,178697,56501,268628,441954,388814,154466,102082,145025,433828,15613,467439,346506,193929,365591,475179,153117,181521,243849,461299,521,434943,443779,460986,445173,61834,259002,19266,485721,140742,244330,147192,488950,235517,21340,426194,294100,265981,490319,503562,77911,150628,219815,516669,157075,479400,469341,105230,126207,399628,516778,398670,293418,88381,45858,294599,227695,371992,491088,483065,297098,440123,51287,148191,411063,33839,346404,20255,245540,233230,23644,87787,312929,26205,119098,150785,414752,193145,479981,90202,478827,333635,286964,123838,138340,377459,275134,219851,154820,158012,114999,78814,401434,492050,349067,25111,169059,372450,196476,352483,275002,446830,64293,500834,77735,78790,188950,409043,164852,157724,186564,134335,471617,276742
21,302622,9924,297087,205595,513822,465364,59124,28765,479015,434466,428421,163902,401331,359276,481505,381505,306721,368931,392966,322376,163738,300637,492991,437454,176266,120351,420302,447940,196474,406173,309998,332943,473128,601,200153,240482,91948,288286,32358,156421,346932,419243,106876,471617,321634,243748,295280,394186,120167,404424,435351,431038,141675,50441,4006,259671,469676,194436,197022,47714,366894,120673,511222,110917,155067,50549,185325,347798,440723,349187,273805,114980,509950,515293,20796,299165,10669,331933,176539,447107,394073,282067,8937,354998,336447,339257,215709,329439,105648,270416,236013,446767,515427,255525,191119,327797,37974,57388,134907,102744,401677,447566,401788,7493,331975,66910,65952,510530,411959,207843,215392,68258,75905,405062,64806,499275,295924,516669,386886,426267,174810,456133,488928,169233,269106,198316,413864,8355,438971,22470,126586,54229,267233,355725,114095,345595,438340,497914,494494,148508,130500,5201,200222,25719,218793,488888,405998,201844,227137,242161,206695,83490,410656,502733,258858,159595,1374,484517,473732,264374,111853,359726,400256,399342,313150,387052,265635,290888,5343,511122,365415,207100,381122,435332,504992,252918,175827,305713,355364,411873,329950,58925,54960,301383,150660,275785,7820,24761,326848,314728,507533,397995,456960,121793,292700,266905,14784,520241,174838,394389,299801,326010,70713,44655,482258,366910,38047,209247,155753,426612,264189,511541,35889,220247,443953,365621,60669,460775,100683,434009,39687,174833,96605,256006,464749,522862,64850,406313,445232,369991,279632,75474,469672,203563,301947,410861,155099,131204,123783,178697,15598,439820,307309,187798,195040,188264,466275,415946,445094,407617,228066,380003,276533,493634,269234,256377,204178,83393,255324,446709,301068,93743,214530,412818,288856,116204,68654,94693,355148,195774,266824,358927,522619,281284,65557,382098,392554,349353,150396,190630,281743,294825,512408,419984,326569,27066,378509,418280,9530,451084,153720,432903,365369,2704,362882,321857,193474,179292,412890,8192,515765,389874,100517,140264,222139,252354,86715,308615,119869,23864,188752,208166
22,154666,240752,82012,32053,431186,410844,24510,57908,434518,130683,257015,79653,27760,6730,164117,476466,57931,309207,115936,462424,199960,44663,498539,25150,277583,262276,73300,66278,163902,216407,370960,34237,161678,424019,234097,155923,89721,378543,469835,394974,193420,422628,120548,467795,308759,83581,145101,520985,113799,431165,512988,408000,66885,449393,194436,92038,463678,432741,75474,494923,107050,306772,300958,286471,92319,465541,95034,375680,287852,192675,113111,224791,28914,385732,35313,88972,274806,254503,202532,415005,178128,506559,236228,438487,389247,4211,134007,116689,26006,225978,496883,328129,477930,355090,46393,481627,350632,20387,40728,444909,81703,266824,437007,385148,68750,92539,129810,513816,166189,220390,518787,388170,299799,61221,5615,124688,401351,23281,304828,481505,423385,272721,113072,369906,206972,70848,479595,468491,400864,508255,245875,225306,503128,352307,270181,200773,282713,327439,271541,84212,38198,160871,306628,229220,185523,502678,314607,68986,186585,378230,400945,435249,387219,431616,163841,160384,323889,37382,488772,259239,288595,342701,138340,282820,121971,63333,497031,443393,17731,26206,509491,496902,479541,233326,165376,475713,333893,258505,325293,482719,450217,20453,425066,308095,150414,446709,218682,212463,187317,438396,498223,106864,109634,101671,192059,263154,385344,216579,185147,93226,493390,7294,305881,204424,383996,431642,372450,304556,267066,208180,502633,389874,346961,144503,5969,64868,45079,264510,84103,332914,331242,295373,485545,402975,246703,52867,35024,429396,461862,403605,371768,310968,271357,375895,241552,392821,186405,67459,487061,290295,57919,269234,94563,279104,436018,294840,273648,20792,296842,213257,8511,401503,230485,458911,126739,184729,177578,293202,309097,456823,355484,379356,228535,129905,512524,303262,430743,48568,63551,134687,240935,32427,510923,278876,386866,259093,53502,50188,9146,131687,291172,504134,349806,424699,331099,85437,301909,501239,518633,462986,457946,182641,51229,150895,361017,32262,360426,8218,218975,515836,479798,220295,133287,208910,33073,57982,234052,12449,498719,401434,203499,404077
23,443394,282259,163442,305680,272893,98245,164518,152404,99119,186124,220295,91382,116132,7327,140420,476614,180758,312782,278207,417999,65751,379213,412713,359755,157654,104270,308867,171802,511696,437428,14681,134171,511946,449159,223848,292187,353880,114495,34238,357884,232107,369399,235481,448354,240935,177861,269023,231003,142437,402106,494653,120686,414359,454958,302352,178128,450567,51332,149260,105163,65590,405079,166151,345143,486916,198507,355727,450001,407118,8937,292819,286681,240077,490800,371954,460781,358760,233649,14618,278787,305075,212739,16312,480870,403320,240587,218691,321152,442108,70064,85244,281896,470128,159595,272801,323056,274483,18912,28305,482144,179622,29845,48244,11686,482441,342378,164820,281546,337860,206273,175699,190815,440704,411677,90855,477593,409891,392795,507767,259093,241949,310616,415043,360955,332647,44333,33116,309855,323826,444057,488772,410322,414831,250522,82181,415197,312140,143054,101718,276020,268172,153351,299336,430765,243811,257645,52875,266382,493676,386526,396453,201620,62296,131890,332985,492050,305686,87677,498719,422621,442053,1260,469676,121350,182262,117292,515565,341845,125035,346292,410656,414999,178668,271357,74371,358840,69664,33832,28765,384039,371664,368082,237518,504134,212091,152659,470834,204527,135119,177130,431802,166026,417561,51363,500323,335353,481730,419168,327532,220102,75586,75317,63996,436290,28893,388814,160385,362733,517408,520992,247760,107329,11581,454696,205323,42397,164264,233326,60304,468895,314417,371717,54053,370967,92626,108795,353249,184814,500027,210051,149528,259696,192530,138340,356181,390441,316781,12797,32722,149412,489044,308095,101036,164874,491063,446882,308821,1358,248190,409951,431562,70967,194355,264337,73197,168133,360114,264624,186270,282673,194073,520304,86140,33447,161620,304388,469496,276912,105314,34150,252275,91511,47792,227929,234638,484283,126757,392558,402029,181718,212098,474444,412605,119525,49102,88008,126028,115403,470836,155004,238775,304626,441443,363718,194107,402132,328744,122387,355272,520200,13380,434690,112164,246318,68508,221401,153158,158577,518161,385933,506061,425434
