,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311
10,7290,265,3003,2145,9790,602,2854,7371,5989,7670,1963,9256,5875,8030,9487,7061,4352,3986,2165,2920,4808,1596,4510,1609,661,5872,2731,8983,8679,7707,4848,3118,559,6425,6031,3022,2679,6212,3322,6204,7786,7200,4123,4092,1835,55,5265,8311,7891,1876,8231,6342,929,2297,8565,7523,5297,1188,6335,1395,2861,3964,7309,2565,8232,7291,3160,4930,2605,5641,8931,5746,4247,562,117,3043,9645,3881,8258,2691,5232,7494,8514,7745,7809,8112,9405,6040,9018,7289,4241,4421,1547,9195,2223,9359,8017,2873,753,6082,6696,7057,1311,7143,5146,2127,7335,931,4036,5340,4461,726,2776,156,1811,5325,8256,550,6403,9604,9173,6016,741,1823,6845,6646,1650,1075,4422,5355,5358,7858,3183,7194,1177,8512,8546,2370,4130,1700,9363,2726,9080,3679,8800,3407,3870,1169,2013,6749,7155,7742,1907,1460,333,3559,1615,2634,6397,3446,2976,2022,3842,9802,2393,2412,7446,7489,4364,3675,9715,4719,8128,8587,4789,8370,1466,4160,350,1493,4103,4538,269,5176,9825,1713,1258,3615,1799,6217,6163,9038,6727,5419,8114,6565,5114,239,7341,926,9834,7544,9344,1008,2658,94,4628,1632,5434,1689,2430,6063,1191,6752,8797,6485,2553,1420,3,162,6585,8409,5137,8919,4938,2349,2672,1204,7516,5907,2927,2865,4560,1290,8355,3295,5370,4839,3824,7080,2262,5553,8870,3158,5445,2959,3857,6384,337,3846,8954,2694,2529,8323,3393,3821,5277,3326,1391,6527,2192,3345,912,5529,7636,5489,6300,4926,8517,1851,1181,3111,3707,9713,1158,2836,7903,470,4026,7877,5268,6155,5623,3152,1976,5975,6883,813,9516,2952,5192,1755,4550,4415,873,4998,2064,9743,3536,5715,2851,9663,3236,1807,2049,3283,6066,5826,4128,9826,1390,7668
11,33,9457,6662,7730,9948,602,6937,6822,9992,8496,1889,5708,1225,8557,1385,1036,6855,4469,1910,4837,9751,2504,524,7059,7285,2546,2731,2511,9765,9237,4770,7526,3014,4089,8665,6134,7717,8784,3491,2004,1274,4264,2590,7528,1835,3442,5690,2278,8255,6074,1281,3283,5008,6918,9075,7193,9050,7642,1805,3521,5545,9179,4679,1827,4943,3130,6853,3109,4816,1676,7567,6275,674,716,117,7374,9111,3881,5456,9470,4320,7494,9687,8903,2218,3841,2859,4194,1468,29,7512,3471,1918,298,423,1578,6205,279,8042,8372,4496,5533,4610,4321,7884,4024,3803,9961,3938,1287,5826,4710,6543,9796,3950,4248,9469,6860,8613,2547,5513,747,4243,1914,9343,6646,8230,4625,1383,5747,4453,5552,7693,8978,220,6274,1770,1207,1747,1674,3767,9952,6817,1474,9860,9443,7476,1608,6805,2123,3946,5038,9275,5036,1985,2408,1652,7664,5364,214,1232,5766,9211,2140,5064,9896,4227,4539,99,2744,7691,4302,3681,7162,9691,1778,4053,6435,1659,9766,345,596,7333,3306,9843,3356,4061,1874,1078,7035,266,9545,1452,8325,8049,300,6698,7937,686,3836,5593,8735,9344,3071,1064,9887,4149,8525,3606,3125,4966,1434,6635,2887,8896,3669,3927,1540,7534,4805,9124,1480,9976,3674,4027,2351,3805,7914,2482,9128,5136,4374,6551,904,8573,360,9970,8754,4076,6497,5143,5538,7690,3082,1715,6238,6667,5236,9182,9983,1483,4914,7541,5581,6488,475,3379,6018,221,5828,9194,6039,3763,5416,5908,3955,809,6521,2904,1740,6168,3539,837,5238,6008,5577,5943,9296,9746,5756,735,1643,3238,7906,6957,526,4215,4016,4271,4497,2725,5848,5189,3443,5111,6037,6737,9411,9191,8138,3652,7090,9023,7499,458,3252,1848,5512,6909,833,7609,2527
12,9341,9974,6152,6472,4343,4410,792,4749,3525,2988,7751,6846,3409,5314,8357,3268,9781,2705,3630,2041,6491,1865,3912,5921,3155,3708,7586,3196,2108,3834,9738,4439,5331,2955,902,2923,48,6320,8731,7603,2889,3984,5784,2725,4057,55,7525,7559,6266,8163,6851,7976,6701,5869,9402,2517,2503,6734,4676,5368,3612,5848,5300,2612,9092,8126,9613,8458,7899,8001,7101,2426,9776,6147,5065,9987,5834,7616,2769,1285,679,5818,2574,7813,1592,8765,2770,2773,2916,9225,7463,8407,9188,2120,5063,4746,9138,3985,3671,7362,6219,7352,5917,3011,856,1733,1017,7246,7378,8491,4881,6494,6629,5409,5152,6372,301,5446,7589,3847,4927,6016,6209,560,1111,7878,8230,9898,1415,9151,9899,6872,4234,4477,6316,9884,5815,2728,9085,182,8506,1651,9606,5855,8800,6784,3531,1086,9806,7595,2866,3079,4704,486,8208,1866,9749,8406,1451,4587,8864,5193,8845,1908,4617,9633,1681,3714,9454,4357,2606,4337,3681,4582,2717,4802,3542,6435,7398,9766,6644,2763,3055,5468,2926,3356,2587,9059,9745,3593,9366,5756,161,4853,6476,6694,2475,271,7984,3221,7901,6532,4557,8478,769,4607,3412,4296,4924,3450,9311,2522,8168,9425,5366,6337,9036,9903,4168,830,7163,3550,7076,2347,6816,375,1773,4301,2235,9128,6024,8123,9704,5075,6290,5560,8257,2281,6503,6146,9192,5102,1913,3158,4835,2593,8276,2856,4351,999,8432,4950,3270,6584,6665,8943,9948,4262,2552,4203,347,9422,4707,7967,7838,1119,2411,3663,8459,223,3229,8194,1563,8643,4803,8854,5710,3164,5249,1713,6381,3797,5337,7968,1863,8990,2409,3753,8557,4456,559,7617,9789,2229,9302,7182,2172,2745,4054,6938,973,1045,236,3887,2493,7806,2288,9761,4285,1284,6203,7049
13,2830,9974,1230,6472,6707,8250,9675,4136,4611,3633,1117,5656,8612,4949,7079,6018,8443,3156,5874,8738,6491,4843,6933,7439,4714,5237,2731,9238,5792,1765,1798,6812,9925,9549,9183,141,9688,7271,868,5584,8883,817,8623,1502,5554,273,4566,3151,5048,5002,1292,3399,9883,9306,6793,7072,8974,8319,137,7617,1137,3245,2703,6071,1728,2997,9771,4930,435,5057,7455,2299,3792,5403,7902,7374,3174,4170,9863,5313,679,4858,5932,2693,5976,8737,283,8837,9260,4577,1001,8167,6251,8757,4772,6974,4012,4728,8078,3591,2415,8141,1980,873,8310,8040,9490,3722,2501,6763,9907,5504,8663,7641,8871,2507,6037,5395,887,9604,5494,6143,9213,8117,7085,1557,750,1075,8843,1758,9899,5084,5382,1847,3798,4487,4056,3059,5044,8278,4442,506,2201,2543,2886,7539,3870,1648,4997,1409,6100,4279,642,4658,7834,7350,8154,5580,4599,3371,6928,612,3694,4529,8149,2688,5770,2094,8213,9377,8886,9257,8235,6442,9465,4586,6876,3207,2205,5803,2544,4635,7964,9540,6112,2809,1436,1874,2074,5307,7114,7432,2459,5890,358,5151,5750,271,2847,926,2862,1469,7006,2609,6457,4263,9212,4522,3342,7116,3242,8181,6611,6169,2187,3538,7490,3186,743,4805,8187,9165,1463,3184,238,5969,1417,5898,3149,4151,3034,8264,2908,7418,2369,4697,9612,3495,7413,8437,2986,2496,8946,5061,4565,4589,7943,6711,337,3875,4661,3758,3516,6834,9291,7231,3475,2020,1792,5243,7717,9449,7088,3554,5882,7111,1697,7714,3332,9421,7071,9894,9820,1700,1858,7829,1928,2346,1173,116,2221,7544,9079,2018,3661,8548,7272,2549,535,3676,398,9512,9953,7916,7215,6942,3126,2799,9126,4290,3797,4115,9326,8875,7980,5690,9098,8523,4450,8160,3017,7646
14,9603,9457,884,2555,1280,8295,9707,6822,3974,7923,9967,3281,5640,9027,7304,9209,2833,4347,8349,6896,3413,4843,9482,3693,1013,5092,2730,4718,8400,2898,3988,851,4204,3766,3890,6134,9360,5657,2244,1719,8638,7018,7318,2725,7986,4877,766,1529,8410,6029,4454,8945,1948,4787,9189,9374,6161,867,5344,7985,5591,1755,1902,7967,1433,576,2054,8207,435,1730,7455,2676,9784,2309,3340,5011,3713,7034,1536,6106,2502,2639,3928,3248,2164,1380,3809,7188,2697,831,6864,7729,5868,3510,3101,9223,8017,471,3106,9302,6696,8067,8427,5369,4576,1593,6943,4113,1738,11,3968,9958,348,4960,7168,1252,3269,6522,3586,5585,2446,2243,8194,8117,1107,3327,1423,7147,4338,1672,9177,2803,7807,3621,9385,737,5197,5645,308,5952,3029,506,5062,9011,8998,305,8848,1608,336,4404,2531,947,19,1956,9354,3559,7032,3099,135,2973,9679,2624,6054,6831,6138,320,8209,9982,8686,9377,4287,4210,1885,5186,8343,1126,6876,1630,8306,5787,183,2261,5287,6019,123,5543,9413,3854,1799,6672,4735,3388,2645,5950,6476,7777,6627,4765,6952,8593,5983,7544,908,9741,68,4607,5291,5430,2333,2754,9311,7263,1346,3199,4583,3062,7287,1915,2387,162,6608,9770,2533,2083,2242,6410,6278,7461,7904,5901,5318,9178,181,1398,7297,9755,9853,5975,3824,2949,2986,5379,8870,6647,4565,8530,7835,8339,6285,9507,4341,3696,7499,683,5579,942,6981,1117,6925,5135,5967,4433,5040,821,5406,6544,8829,7714,6205,4461,6593,4284,2306,8506,8683,4281,2117,7789,2999,1247,4584,7630,7627,4862,6957,2521,8344,3517,8304,4975,5814,6767,562,7122,3803,1695,9606,9077,4505,6886,2129,3420,9646,6409,3701,4274,780,6528,8676,7436,1348,4742
15,8204,2142,3334,5401,3475,602,2854,6091,9923,7670,5544,1544,5878,203,2512,6366,5256,5963,2217,8237,4808,5491,9264,9909,5243,512,573,1120,9468,9237,5180,8944,81,9127,2805,6706,3005,4166,3009,7574,9571,2443,2765,1809,8503,6847,5559,6096,6951,8163,3845,7756,7759,8069,9402,2716,3225,4137,849,8482,8151,108,7979,5226,5908,1226,3923,2710,435,5057,3952,7428,5646,2790,5599,9550,7568,6273,7141,9485,1190,1744,1221,5777,1104,2411,2770,7391,2336,9141,1621,6445,9175,5410,2440,4746,6288,5111,5336,940,3013,2068,9338,7112,8474,7760,3105,1308,496,4362,9907,51,760,9723,9066,7790,5164,6860,6246,2073,1633,9033,5915,9926,2315,7256,1026,292,6970,8889,9763,4223,7284,4782,1546,7081,8528,9624,2279,1674,7410,7547,8405,2026,2869,2219,5120,1086,8647,6881,8899,7415,7746,7612,7577,1475,9695,5465,135,3446,41,5193,6535,4455,4617,8680,3536,1822,3066,4694,7691,4719,7518,3254,9818,4866,3786,8805,8995,8148,1233,6283,6126,1782,9843,6656,499,8656,4677,2406,4126,447,3589,9284,54,9701,650,5846,8052,7594,4744,7000,5867,6406,5946,2037,5639,1611,7755,2548,622,7263,6635,4733,816,7677,1046,9831,9798,9623,9004,537,3273,1864,4172,2351,3330,5411,2482,8859,9241,1202,5091,5227,8722,2375,6443,1110,3418,3970,5171,8101,4035,555,625,5589,4606,6170,7495,9406,4176,1869,3072,8375,5356,7421,5995,9800,7637,3118,9919,3167,8945,3990,9474,4214,8098,8300,4325,7932,6037,2585,9968,1207,4480,7989,8682,2557,4017,6217,7777,4918,9705,811,7773,7041,3376,3864,3827,9689,9925,251,3462,1705,848,5536,3084,5586,2080,9420,3907,8657,9625,4258,9255,9848,2478,7276,5043,1828,5929,7173
16,3779,2283,2161,662,7392,2785,9717,694,5388,8532,8923,2143,5875,8030,6814,1898,3625,1792,4428,2987,8124,6373,4891,7839,6695,7940,2731,6139,5871,1428,4810,456,3977,846,3631,5209,3639,663,8731,5079,7013,2627,9944,5883,7695,8930,7869,3317,5650,9399,3845,7886,6214,8872,1945,4882,4445,867,5117,2885,4409,714,8053,9873,6655,9819,8464,9432,2460,6076,3541,2676,1571,3736,4305,5405,5478,3102,2769,346,1156,2929,9285,2693,8831,8959,2770,7391,4217,4846,6791,7022,4642,2944,9282,4038,5029,8517,1853,8459,5618,848,1430,6411,9918,2127,6326,5497,6582,2550,4461,51,7716,5000,3037,9324,4074,3261,2539,3896,7520,3904,3458,9851,9894,8363,8230,4444,783,6111,2306,1426,939,3275,253,1057,7094,5425,2881,8637,5993,8282,4494,4427,2869,692,8713,8607,4997,6117,330,5100,9357,482,7447,270,8154,5580,464,5765,690,5766,7632,1908,6138,7245,2105,7489,510,2076,2810,4210,6187,3164,5791,6098,8716,516,9420,4211,9480,2261,2970,5176,3983,8090,1258,1732,8621,9826,6534,372,9336,5261,8049,5619,4393,8113,91,1929,478,4918,8387,8478,2599,3888,7804,9910,836,4280,1680,1789,9643,5458,4583,6779,3493,5225,8283,6229,1316,92,8715,1864,3247,2349,1781,1042,6486,1976,3685,9178,7675,7747,6243,7927,8047,5975,5811,5721,4345,3832,288,719,7370,1345,7835,2857,7360,3864,2207,4937,6929,5581,7206,7164,9886,2512,2200,4637,2244,4872,5293,5527,7455,4003,2071,6148,8281,6341,4614,3395,4360,3524,9475,1371,2412,2606,915,9825,2764,8451,3199,138,2245,2051,9710,3789,3137,2318,7062,5629,8774,2335,712,6515,8431,1855,4789,4066,6686,8830,3512,5509,6813,7793,4531,793,7146,2104,177,9241
17,885,1751,8984,2668,1278,4410,2000,5168,2024,9299,4533,1444,8139,6651,7689,7292,8443,8239,3498,1720,2260,1596,8322,7839,6380,1637,370,6870,3608,597,6633,851,3977,9720,819,3022,9360,6212,9650,6977,9571,1970,6895,4092,3246,273,8976,8342,6294,1876,9272,6055,5629,7414,7153,3660,8351,2374,6335,6164,8752,6334,3990,7201,6655,9279,5892,7280,1594,3623,4174,5147,3405,6439,514,4726,6780,1821,9334,2691,1142,2284,1221,758,432,9690,7509,6618,2324,1297,3015,3556,3033,1735,4569,8948,5956,7212,3671,9856,6857,5342,9015,7626,9918,2337,9488,7959,5200,4348,8420,7853,6515,156,8871,6839,2497,5605,3132,9205,9180,7744,4629,6002,6845,4486,5525,9670,1383,7543,8144,2032,7807,404,3351,2594,5913,580,5044,9114,4562,2457,9508,7382,2996,8289,1812,1158,1934,4894,2531,4480,1907,42,8150,6135,43,9931,3810,1071,1895,8472,4564,6901,658,5694,4245,6059,8686,7068,6979,7889,104,4582,3349,3650,2456,4623,8306,3472,250,3187,3706,5229,3704,2690,8035,1850,7442,6637,584,7432,1211,4853,5613,8649,2783,9232,7341,8271,5593,472,6390,1008,7144,6682,2630,2641,3133,3895,798,149,4033,6169,4299,1061,3493,1413,442,6746,457,6661,8715,5772,7137,4162,2821,8828,2385,4030,2927,4636,4051,7103,26,2128,4220,9625,1708,5106,2262,5018,4542,2472,3426,6771,3041,2569,9182,2874,4543,8852,4869,3286,2305,997,7269,1580,4786,4439,5967,5348,5040,1388,9162,1536,8098,4476,4728,7100,5104,1111,737,6394,8303,899,2737,9775,8463,5125,3162,2851,157,1132,6944,2281,6579,2119,1641,4143,1833,2537,5908,9937,3705,3617,6971,2825,5012,5516,6081,4423,4018,1240,7931,5344,7227,6484,8055,4315,8742,4950
18,1321,2142,6295,5401,291,5692,7578,7685,3525,5776,7751,6846,4985,9027,8357,357,4639,7700,9461,2920,1901,5937,2952,205,7563,4203,9384,5150,1253,2445,962,9772,6416,378,9919,6675,6014,1631,172,1597,3535,2443,2190,599,7585,2991,5601,8007,4712,2331,749,6055,6,8872,4707,3195,8176,8531,849,2855,2598,3947,1902,1827,5037,1860,2878,7958,1333,3168,1484,1670,2155,5403,1917,9877,6780,9476,101,440,9190,3051,2965,7745,8831,2264,8063,6716,9260,7348,6791,7022,6340,1549,4723,2452,3065,5051,586,277,6696,7190,5917,5112,2154,2066,2159,5757,1024,4768,7060,9958,5716,4238,5152,7179,2601,550,3310,5801,4883,6048,7753,4037,1302,8887,8245,292,6648,7687,8988,3038,3251,4477,3265,6573,5197,5565,7930,2784,3528,313,2675,5592,2869,2148,2377,1334,6216,7595,8570,7742,4704,7402,4041,3700,7475,9358,5127,1846,3057,3260,1542,9802,7653,8529,7752,1991,3287,6569,7436,9257,7320,8444,7624,5476,2840,9822,7726,5803,9154,2999,9107,8297,5459,1511,4500,9510,5790,1189,7286,7917,161,2153,3438,5151,3725,6042,8060,3221,2390,5910,3744,4093,5054,4388,2796,7311,836,1227,1680,6063,6044,260,5215,9591,7875,5528,2913,1668,7163,5280,9976,1155,6957,5909,3330,1897,2061,8020,8222,2098,3112,9858,6689,8727,8228,9132,3824,4580,9494,1871,1954,2570,8964,8084,6667,6388,1760,5470,6792,3546,5123,1010,4807,8669,2968,8616,5138,4940,4031,9811,740,10,561,6708,8765,9871,7386,3800,88,4236,7351,6817,9621,6602,2042,5184,363,4344,7187,4698,3669,9386,9128,9625,9200,6584,1444,3385,347,7072,6030,1331,6524,7182,657,9327,8149,8093,9444,3530,4374,4760,4495,4123,1594,3011,4114,784,5081,7173
19,2981,5414,7198,7422,3618,3410,6447,6825,1092,4327,3771,4527,8139,8206,5760,6366,9778,7700,487,6502,1315,4755,1500,1492,729,4849,3210,2222,1440,6210,5180,8111,81,2638,347,773,6533,8784,7366,9805,1039,6501,6742,4875,5096,2713,8846,8918,3497,2477,7088,4167,3993,6086,5940,5053,7895,5541,1805,733,2584,643,8053,2612,5037,7854,5097,717,435,8553,2910,2777,8513,2182,3563,3474,3976,7034,2125,8867,4626,5363,2478,7745,7196,8118,8032,2773,9920,5113,2011,4501,3216,1549,4772,9760,1441,3985,8078,9302,9990,5853,3338,2173,1163,5333,1017,6607,6582,3800,7060,6538,348,9897,1959,664,2601,6522,6272,2073,7669,1722,5998,6769,4946,1103,3296,8600,8843,7687,5590,6872,6338,4482,9956,489,8546,8659,4222,6605,9370,1314,9208,7496,3488,2799,3870,4373,1934,4309,170,1509,4359,1460,7321,9832,1471,8055,5602,3446,5090,2624,5928,1698,579,311,2737,2732,9557,6844,1491,6738,5724,6073,5791,9989,9378,6199,775,6545,6224,4635,9746,964,995,2809,2587,7424,9622,2465,8193,206,7504,155,720,553,237,5522,881,7821,7769,2498,2540,6155,1151,3926,2882,4522,3133,7535,2597,8181,6635,7894,6478,9812,2255,7416,6900,5885,5373,537,5330,1155,8596,7344,974,626,9912,8859,2514,9023,5087,5227,4095,5296,9853,8234,2619,9646,6399,2220,288,1458,5479,4563,2133,6384,6810,4304,2742,3860,4684,9709,8022,1248,8916,9460,2069,3237,8408,2896,3682,282,3873,5834,585,7463,7606,6666,156,3617,3629,4596,8508,8082,1504,5033,9045,9135,2459,3016,427,6229,4052,4317,6653,3814,9516,9149,7332,688,1351,7186,944,5542,9708,4117,9448,389,4605,6779,9013,6298,9237,2707,7616,6543,4354,4017,6005,8688
20,8204,9656,1230,2668,9846,9595,6447,1429,4611,2253,4533,2568,1393,7354,8574,9439,6855,1342,2879,9307,4369,4456,4891,1724,7563,1077,9110,8983,5918,7707,3423,8455,9793,378,8812,2388,8412,3122,172,2831,1274,2443,6039,4226,3378,9965,7869,9599,2556,9259,9272,6310,645,9306,5500,1231,7066,2561,8862,3521,6948,3964,7219,4106,3276,6060,3154,7620,1623,2345,5375,1670,3494,9155,5526,8769,4007,35,2769,994,4048,7368,1965,6894,4933,306,7509,3233,6004,4840,4241,3556,3781,5410,4772,8884,7050,5082,1826,5272,2592,8993,5316,3350,748,3959,9730,3722,1738,6105,9000,63,5978,7279,3843,7629,2948,3318,588,4124,810,6191,2564,8382,9894,1103,9380,7329,996,7150,6077,8092,7693,1325,3351,7236,2319,825,4667,6877,6754,2726,3826,5592,7213,2403,4619,8610,2361,7595,2749,631,4759,4988,1055,3496,9924,1763,2922,5571,5090,612,9211,3951,7653,2684,9620,2914,2557,2177,9143,9572,2902,8587,1041,3650,8839,1058,8836,4017,4103,2774,6755,4452,8399,4871,1255,8992,8967,9678,584,7877,5268,2950,1479,9701,8268,4568,6952,100,3002,6234,8387,9741,8622,9012,1450,1499,3133,2614,798,2580,6463,4815,9168,9683,3165,8243,2490,5539,1316,761,8715,2536,7597,3937,4980,4646,4931,1976,3034,8109,2320,1894,8722,5221,4260,5761,7830,7080,930,5102,7045,5148,8308,7388,966,2856,2499,6956,9266,1182,7758,5588,3393,8669,3662,8612,7178,4478,2955,8748,4398,1166,925,6280,2709,2918,7390,3764,2419,6978,4487,9713,1707,419,5418,7314,4211,3922,6125,8592,4751,9878,9424,5248,7359,5810,4985,1588,9214,353,2082,4983,314,3666,2675,6339,6717,7876,5028,9158,9936,2857,3553,6824,6319,5624,9536,1173,928,1195
21,9603,5167,4665,7204,6707,5705,6937,1295,9923,2988,7751,2231,1566,9800,8242,3411,1586,8346,4107,8270,6581,8699,6917,2224,4774,1379,4370,7681,6583,597,5030,2616,7823,846,2454,4082,7027,663,3322,5257,1559,6103,8377,4226,352,9534,5265,600,2470,668,1363,688,7217,3763,8660,1231,2067,1953,4178,4822,4615,7605,7309,1093,6912,7596,9771,8129,2460,5641,4174,5686,3058,6959,4851,8769,5121,7616,101,9339,3802,7524,6319,758,175,606,283,5971,9018,9026,6864,8675,7233,298,6575,982,7275,7385,6566,9302,6857,3290,5438,3011,963,1593,1148,5497,6471,4362,245,8403,4310,8740,6322,9324,2724,682,7805,3477,7520,8939,9315,5324,2086,6646,7278,8600,3629,9615,5358,5730,9139,403,9385,7236,9016,905,6510,5751,4396,5775,9208,3194,2183,9443,5660,4803,4621,4309,243,1927,4359,7148,7321,7250,4507,7664,6397,673,5090,5193,7814,3620,2393,1425,7752,1991,2118,8390,5575,4337,8128,4208,1101,1126,772,638,936,3518,4741,4681,3387,8217,6628,9483,4079,1374,533,9634,3557,5756,1424,2950,8214,177,8933,1209,3652,7845,406,3752,2096,987,8262,3926,9212,4296,465,978,3242,8469,6358,9609,5341,4828,1098,1143,2387,4821,457,8755,9517,8775,6174,1200,1781,1636,4931,4640,8711,3397,4648,7399,6243,8364,1575,8754,5278,2650,5298,971,1012,7961,9757,8991,3390,6154,8223,9570,4402,1031,1193,7073,8466,7164,640,9445,1482,4925,2004,817,3642,3691,8560,9930,9638,6222,8078,1607,6528,2227,3862,1030,812,3371,2169,3650,521,1602,5268,4680,6050,9067,6376,9198,3857,396,882,2373,5258,3903,4214,9225,5111,776,8546,7577,744,133,6390,1463,6497,5547,7657,8605,1886,6197,642,8345,8249,2206
22,6626,192,1966,8385,7737,4295,6447,3913,7207,5776,5013,1872,9113,8554,3478,3128,4352,1588,3498,326,2907,8107,9649,5351,9501,1637,9861,7235,6808,3455,8635,7526,6420,8661,6913,5209,6821,5258,4022,5079,6712,5421,8623,3874,4655,1517,7047,5764,3497,6468,7091,8039,2901,2027,534,8605,7895,9087,4676,8753,4682,108,8026,7201,4417,7596,6850,9652,435,3292,3960,5309,8820,7774,3340,9116,5478,7676,1536,3987,4320,8433,9285,6993,5976,2562,9737,3233,6004,831,2343,7022,3967,5320,4772,1640,9138,3598,7089,635,1224,7606,30,4321,4212,409,1940,7842,4761,6105,1607,1330,2317,5000,9054,5374,1932,6860,835,3902,4927,322,9297,6833,3726,6315,7278,2718,2439,1758,434,5231,1291,7724,2535,2249,8014,536,3483,993,1746,3218,4494,5188,3146,9969,5988,8915,1187,3191,9404,6523,1907,5997,1055,6602,7827,8055,2021,5586,5035,3936,6110,5129,6145,9083,4202,2795,6013,3872,6279,6114,732,3129,3569,8874,9378,8624,6118,8471,1233,8815,2519,4452,3983,6192,2587,6113,4757,5279,9629,9915,6727,8000,4605,4523,5675,8741,2329,605,4972,7971,1501,8080,5946,2905,3383,4522,6132,7599,928,4340,6358,3199,1764,4488,27,2849,8657,681,5493,8409,3855,9783,7137,718,3266,8828,1515,4002,9326,2245,181,1398,6080,2275,8388,8253,2308,1998,9636,2496,3532,7359,8344,3419,2434,614,4351,5977,6506,6149,3768,813,4259,5935,1230,1437,4630,4795,8414,8638,401,5813,1226,9093,4120,2579,9864,63,2497,8230,8144,7154,6809,1121,1924,1891,7587,1605,9230,3838,7627,4173,1462,6892,8101,1579,8840,6870,3086,2537,1522,2109,8140,418,1062,5672,9465,2366,7055,8751,9415,3178,1120,449,6323,6178,5172,7545,2586,9243
23,7156,468,3003,2520,6301,805,1666,9210,5824,7670,8912,3036,6194,8702,6479,1123,9963,6945,3658,79,8326,4497,6917,1087,729,5237,8527,9086,3006,3455,9576,7492,81,2192,9174,341,7358,3122,3322,8248,6490,2627,8623,1007,7097,4382,1833,7559,4413,9399,7583,8743,5805,807,3898,9583,251,5541,9355,3198,4409,4355,1102,1172,7376,2997,5785,426,8374,9547,5375,327,8429,5749,9828,6815,5121,9093,7141,7281,6992,1744,2574,7813,5031,3120,3544,7307,6799,4840,1621,2646,8971,69,6222,4926,5029,3985,8042,9740,4981,3290,4325,9658,748,2066,4273,3053,4971,5711,7060,63,217,4238,3068,9777,4435,1526,9246,8293,3094,1722,3117,9851,2315,7878,8061,9898,8843,4272,8550,5299,9047,2829,253,5717,5913,536,5788,618,5402,1305,5254,6115,3100,3407,6123,4200,6750,888,6008,947,4331,4658,3815,8174,3585,6867,4354,5571,3909,5010,3694,246,833,7546,623,5732,4364,3482,2810,6114,1044,8587,6744,5012,2456,8733,1498,3518,6224,2366,8284,5176,133,6842,2974,389,9972,2110,2838,1220,2966,155,207,9727,6686,6902,1791,9902,5854,5910,7640,5252,7144,4607,8051,1611,5633,1689,9014,4340,6044,8536,2187,8184,5328,2233,6949,7090,402,9770,8668,2536,189,375,5796,5707,7904,4151,5155,1462,5087,542,6080,4697,6659,6598,1335,6056,6399,6526,8710,7961,853,5604,8276,8024,2002,843,5519,8852,5308,6344,9844,2078,3339,458,4342,4376,6436,449,6354,4674,232,4305,7651,7122,5627,4196,6226,6616,5671,9363,7595,240,4054,8611,4105,9634,7694,1717,5695,1306,1204,3192,6345,525,3930,8907,7253,5877,1646,5930,9417,2352,4596,9695,8686,8995,1555,7992,2619,5679,920,3005,5970,7790,2941,4854,4628,4547
