,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311
10,366821,371276,370299,66278,464435,160168,512247,112448,376023,304663,511886,364635,380137,285305,211824,110640,124246,314607,24460,473550,383957,111500,405876,399771,121363,443348,4712,66683,206273,473587,219181,482140,372422,457803,285794,122038,467807,140006,492319,287852,471464,362532,494585,275785,269026,344260,297862,314011,361913,177130,462958,401280,294967,326010,15079,135729,130975,439360,478907,219135,117660,47698,371989,353899,261532,239055,519754,54948,291277,418388,511174,121662,157075,333742,191119,401038,260997,421890,218793,22553,236782,160554,136902,517456,448707,160888,332,250274,516458,247180,146625,477889,22509,96668,93349,328747,135783,322450,144551,483477,86606,374664,402308,65236,187475,214137,414044,445232,382517,466957,273059,131737,305011,435249,414861,177778,366894,248170,518101,214715,428108,286354,115943,130561,333946,493457,420900,370750,367350,493079,378543,492941,43663,187399,375788,108718,256129,441326,136430,356755,203882,273376,478255,6876,381539,447442,268192,353195,250963,120473,272226,274875,407118,213081,232403,244829,275695,42350,218737,399628,271666,460986,8192,71772,245007,457832,92505,56961,328254,280321,148474,328720,57736,224176,284807,511122,123838,52303,35310,370451,284753,203708,417226,415739,188777,493199,300121,233102,121630,118822,435162,335353,302357,185178,479400,177223,390913,304648,176430,401726,428647,328129,491871,437241,354267,447572,129163,196239,468145,223455,244318,451394,41681,89636,493718,285573,430019,505508,520985,390585,187592,236996,130645,225306,468417,361946,9146,136688,219228,456633,457953,242595,194270,210666,213208,375998,217575,258173,46357,453673,279632,374761,371664,131099,366370,87394,296375,458372,415250,229534,12861,353607,236686,213618,305422,360127,77976,138796,370506,32581,191086,459113,434553,151031,45073,107682,195045,462703,91103,121285,443121,378369,355148,256332,172197,453235,465155,226476,361491,132036,358323,492505,464091,355272,213661,516101,137141,86456,244005,476556,95876,410322,454993,307892,67167,336544,67168,406329,122167,392797,144976,177921,372556,92355,111737,33738,482255,74846,365352,260681,402987,208773
11,336021,371276,370299,353607,464435,66683,269026,160168,370506,512247,5991,112448,511886,124246,304663,360127,264374,218737,32053,376023,110640,383957,364635,374664,4712,244005,380137,252716,471464,66278,356755,473587,405876,294967,94233,372422,122038,305680,219181,11545,15079,248170,473550,226476,482140,86761,443348,400252,177130,285305,222928,361913,379356,131737,117660,56501,135729,284616,285573,291277,219135,286354,4270,127288,54948,371989,448707,239055,511794,492941,111600,483477,287852,517019,363652,445232,203882,333742,236782,136688,517489,438942,177223,257748,86682,136902,466,414044,177217,439360,48065,492319,421890,135783,247234,22509,434553,453673,214137,425896,130561,190974,136430,493079,399771,275785,421221,417226,225044,89636,264976,120473,493199,427191,446709,328720,212942,138796,373644,86606,40272,428108,92505,466957,378543,219376,186124,65236,173644,273376,493457,418388,238879,42350,35444,415250,375998,390585,121363,93349,296375,290046,399628,447442,38711,95876,8192,392797,484484,426446,290368,48269,228390,481834,130975,358323,144551,443121,256332,478251,362028,402031,284807,349257,220429,71772,482255,67167,261532,478255,251821,299336,267912,224176,245007,483445,478907,111737,514989,445438,196919,237655,473275,300121,335353,302357,520985,248799,138217,401038,512345,401726,232403,395303,360902,177921,447572,88443,225306,354267,35310,402987,34647,232254,465155,437241,406416,467807,407617,85460,330477,482723,289374,475800,260681,190061,346506,212446,96668,454714,272226,242595,443246,94541,362532,218975,214715,136468,157075,361921,459170,390913,458372,405244,273763,420900,371717,58020,402308,178461,423340,229967,74846,260997,402002,268192,516458,179524,250963,72497,112746,406609,479581,454993,343122,305422,52303,371664,435249,110581,9146,459113,515005,332,151031,107682,68117,50148,342701,111500,17656,40728,447839,185558,361491,275408,300458,344260,371381,516101,67168,87394,372556,111014,131099,323007,271082,476933,45255,122167,335042,208773,479400,31321,493774,130645,518204,191119,93482,1260,516730,453235,365352,131604,515427,195045,517481,528,211515,332440,187475,82027
12,303061,371276,370299,66278,464435,473587,160168,66683,512247,380137,112448,445232,407118,5991,110640,355353,376023,225044,140006,383957,247143,364635,275785,335353,374664,157485,32053,405876,285305,4712,248170,473550,332,490292,356755,383338,219181,244005,131737,260997,471464,122038,528,370506,294967,285794,115481,361913,177130,284753,519754,86606,443348,477889,365352,115943,188777,325582,223350,135729,130975,218793,329078,457832,223455,328129,111500,492941,223139,136468,219135,447430,511794,244829,4270,454020,455959,121696,287852,120473,293447,191119,401038,326010,236782,286354,88269,439360,414044,269026,239055,511886,362532,31321,127288,492319,478255,414258,448707,42350,187399,517489,22509,453673,425896,421221,221549,520985,493079,399771,383651,214715,236996,358323,232403,482140,372804,327186,138796,423340,157075,300121,428108,9146,304663,229424,333946,378543,203805,89636,270048,93349,120130,493457,457803,433306,371645,52303,172197,236686,191291,218468,355148,136430,203708,121363,203770,373147,323944,136377,421065,142601,381539,447442,370750,136688,486613,214137,513816,284807,289618,257792,475952,96668,23040,218737,481130,328254,516458,136902,67167,206273,208356,294100,242161,56961,57542,237655,57736,332440,402308,287718,106164,286458,473275,471565,242595,131099,162378,130561,299433,177599,375998,352634,399628,371664,195045,447572,285573,257011,203882,178025,437241,415739,352426,430019,53171,372422,406335,515005,230856,121630,52482,467807,171281,95876,263207,20387,461714,31833,272226,144551,361491,355338,219228,443246,256332,390913,244189,405244,454993,117660,466593,1567,376164,364076,421562,418388,229967,186060,483477,468562,59183,162006,247180,191920,428460,160554,406416,110581,302357,213081,77976,487987,68978,250963,256006,271666,420900,421352,410322,225306,204000,191086,185437,6450,256129,459113,434553,504134,118822,462703,290368,360127,187475,111600,300458,491871,344260,322450,357884,93388,67168,370451,291277,93482,111737,336544,153316,401953,74846,86682,63676,39075,43569,287157,468417,177861,482255,296657,201166,282097,131604,453235,107682,456633,223448,477116,495376,211515,85460,248799
13,47039,370299,177130,66278,364635,407118,371276,110640,178962,4712,380137,512247,111696,374664,160168,511946,370506,355353,269026,360902,335353,405876,376023,5991,285305,383957,32053,492319,473550,275785,393456,66683,248170,517481,482140,392797,219181,372422,353899,122038,473587,157075,363652,356755,445232,256798,493774,127288,478907,361913,464435,412976,371381,284753,218793,136902,270497,130975,143715,219135,443348,375152,180911,22553,4270,85460,42350,330813,254224,239055,492941,291277,441725,135729,511794,68978,418388,511886,285794,453673,121696,478255,360127,48065,260997,107682,294967,457832,414044,236459,448707,365352,332,142601,414258,101903,328129,287852,138796,425896,520985,362028,493079,399771,446709,187475,434397,358323,40272,389160,177223,120473,9146,52303,383651,131737,478251,43663,343711,296302,304663,333946,378543,236782,428108,317342,93349,214715,362255,337222,38053,465155,136430,18584,121363,417226,486613,58020,241567,447442,125674,233102,295862,245007,263639,144551,67167,284807,214137,232403,289618,227695,287322,218737,399628,302357,435249,188777,350632,518101,8533,375998,22509,275695,32998,305011,11545,242161,131099,176430,236996,371645,493457,55757,111737,517489,482255,454714,33623,451394,477116,435162,454993,242595,16227,401038,275923,25339,370750,491871,395303,443121,447572,186334,88443,285573,484484,348854,300121,493199,487987,437241,256332,338329,515005,390585,139159,53083,187592,407617,203882,111014,514989,203770,31833,353195,328088,516458,272226,437087,468145,362532,117660,461124,332440,361921,483445,262088,483477,390913,151169,405244,413947,328747,507294,371717,286354,467101,147592,421562,136688,420900,195045,229967,87394,225306,386866,196919,74846,110712,287593,305422,160554,273763,261532,247143,24460,472520,57736,296375,490292,195040,250963,434553,317306,378538,465041,528,151031,244005,245976,443041,172197,282820,34647,344260,447683,310711,241968,275339,265029,321206,123838,267912,272215,296657,265032,47677,369383,67168,95876,346506,35310,218682,77184,376164,268192,406329,477643,77441,136609,225605,447864,271666,191119,53171,406560,188304,210601,349996,415739,203708
14,155140,370299,371276,66278,511886,177130,219181,364635,120473,512247,370506,112448,365352,211824,285305,304663,5991,376023,457803,121851,251067,95876,4712,293418,467807,473550,121363,511122,254224,248170,160168,473587,305680,399771,66683,428108,443348,405876,260997,122038,121662,474322,144551,471464,275785,371381,269026,383957,226476,21628,314011,127288,361913,464435,86682,285573,117660,290418,136902,219135,412786,493199,477889,136430,262088,425896,131737,239055,420900,135729,291277,248605,425945,233102,362532,93349,54948,446709,457832,218793,401038,287852,465155,286354,193950,104861,328088,370451,160554,435162,305011,492319,110640,242674,112464,22509,453673,86606,517481,438942,330813,120723,418388,191119,374664,322450,463678,225044,34647,332,515819,414044,445232,135783,482140,358323,270136,252420,439023,392797,268192,380137,238879,448707,300121,333946,378543,493457,136468,493079,378714,172197,276533,511794,364076,67167,110581,224176,435249,517556,486613,417226,236996,373147,273763,447442,375788,335085,32053,23795,92505,38711,115943,6450,399628,206216,371664,219874,454596,372422,232403,370750,421065,203770,492941,218737,271666,406335,482255,390585,362028,40272,275339,261532,478255,478907,245007,356755,35310,300958,284807,284753,203882,267912,333742,111250,402308,250963,328720,57736,305422,380879,104800,118822,214137,107682,335353,512003,325277,248799,76238,164874,491871,424246,474531,214715,447572,328129,444135,275923,295526,437241,260681,402031,213688,325432,330477,473732,493963,25339,520985,85460,302357,317342,410322,516458,272226,428647,415739,196239,457953,219228,518101,310723,157075,194270,405244,190253,407617,375998,289374,77184,136688,271082,47656,116454,85571,353607,74846,504134,217952,317306,144211,239944,360127,454958,290368,138796,453235,435306,528,421600,433365,85635,152879,137141,177223,52303,406416,9146,459113,434553,462703,521945,465041,177861,206273,187475,188711,519754,492505,143019,361491,275695,344260,68117,468145,86456,263207,173644,295653,31833,58020,236686,87394,357328,195663,454993,185275,413947,67168,415250,477643,72497,7068,111737,31321,33738,517019,363652,93482,454430
15,111104,371276,370299,464435,66278,160168,512247,364635,380137,304663,75354,374664,264374,314607,124246,370506,355353,285305,511886,325277,110640,383957,515336,4712,172197,473587,157075,121363,376023,244005,294967,66683,248170,31321,492319,89636,219181,519754,360127,122038,494585,405876,362532,269026,94683,511122,361834,297862,487987,177130,115943,361913,285573,401038,439360,16460,401280,135729,433365,219135,107682,443348,435306,136430,484723,493457,248249,239055,291277,482140,275785,445232,218793,477889,511794,15079,418388,236782,43569,246542,358323,260997,517456,381539,414258,333742,430019,136902,136468,448707,152930,453673,473550,415139,366370,93349,45225,203708,206216,22509,206423,182015,287852,37835,328720,191119,212942,86606,520985,399771,20945,136377,32053,58020,484388,120473,245976,471464,421221,488772,428108,286354,516101,111500,131737,440621,57736,493079,425896,492941,421065,34647,454714,336544,88269,320572,332,515005,378543,356755,251821,333946,296375,517019,447442,63977,392797,273059,272226,250963,14773,84140,162789,271666,232403,66885,375998,40272,256567,264976,512003,182366,452411,327186,275339,71772,136688,67167,353195,302357,56961,478255,476556,499812,224176,123838,188777,96668,375788,300121,66958,473275,134025,92505,522422,467022,519209,138217,25339,196919,373147,305113,295526,371664,454993,447572,360902,421562,482255,35310,265635,514989,417226,519824,406335,230856,146625,92355,177599,131099,10295,428460,214137,5779,95876,225306,144551,362028,457953,422303,346506,65236,473732,443246,12861,409200,135783,450791,390913,405244,483477,420900,388519,375152,191291,371381,507767,77282,229534,110581,468787,162006,407617,86761,85460,516458,406792,218737,241454,443011,399628,144267,290368,265032,236996,191086,390585,471565,407118,313014,195663,329416,177861,504134,380777,256332,477643,280302,267912,212156,378369,85635,187475,151031,465155,361491,274875,344260,275695,392717,52875,31833,54948,18700,76813,325229,87394,370451,528,364122,434509,265622,415043,223448,184267,130645,457832,74846,365352,287322,295862,271082,40728,106708,495376,68281,206397,517481,213618,462958,185178,276628
16,470478,371276,370299,66278,464435,399771,160168,512247,302622,380137,66683,31321,5991,495376,110640,445232,294967,443041,127288,376023,265032,335353,383957,121662,401038,473587,325277,285305,517019,4712,115481,356755,492319,269026,515336,370506,293418,248170,219181,482140,244005,519754,360127,405876,122038,275785,285794,305011,299418,364635,177130,361913,328129,172197,284753,443348,191119,10297,22509,290368,135729,111600,227733,256058,471464,4270,484723,239055,57736,492688,325582,492941,291277,203882,86761,511794,304663,244332,333742,236782,268192,317342,380410,286354,477889,430019,136902,503330,448707,439360,10153,358323,511886,453673,364076,135783,157075,219135,330813,392797,332,352523,37835,328720,421221,520985,374664,493079,67190,136468,279350,473550,203805,218793,32053,214137,120473,8192,96668,435249,212942,138796,375998,478255,428108,9146,493199,101217,92505,111500,106164,493457,136430,157099,378543,315608,425896,146212,346506,159026,185049,515005,373147,121363,314011,362532,296375,235564,238879,421890,34647,428268,23795,95876,435162,522446,131737,136688,345367,218737,512003,225044,302435,124246,85670,414044,406173,305422,67167,204000,203708,369925,256129,120130,228390,224176,48065,443121,445438,111737,462703,93349,322793,417499,471565,300121,302357,86456,138217,106050,261532,480625,232403,517489,474531,371664,285573,230889,194270,35310,326010,263207,131604,232254,437241,230856,471542,249642,477643,407617,482723,390585,196919,473275,188777,31833,468417,272226,454714,242595,451659,362028,219228,144551,149434,516730,98557,390913,329416,420900,117660,114661,267912,371717,110581,77282,229967,381505,260997,478557,158710,377388,516458,504134,214644,328639,486613,179524,245007,492618,235429,501569,482752,256006,287322,514989,457803,137455,447572,390809,418388,173644,402002,333948,187475,188711,40728,236996,361491,233102,270462,300458,344260,275695,159144,399628,465155,348086,355353,371381,212156,201166,301177,87394,143715,454993,476933,33126,73300,89280,187317,303661,482255,86682,364122,136609,472980,24460,74846,67168,287157,421562,251556,43569,515427,447442,106708,258173,406609,455050,219376,220247
17,451160,370299,177130,66278,371276,473587,110640,511886,380137,512247,401038,112448,364635,219135,374664,304663,160168,415739,269026,492319,361913,123930,66683,211824,383957,478268,24460,31321,67167,443510,285305,520985,356755,121662,15079,94683,457803,5991,219181,21340,471464,287852,405876,86456,494585,261532,376023,464435,172197,314011,294967,203805,32561,135729,133521,284616,32053,86761,478907,122038,449277,42350,52303,130975,95876,445438,46042,291277,100670,127288,157075,361921,85460,511174,121285,115943,110581,393456,239055,257944,136902,196239,446709,223139,492941,120473,478255,464513,213554,332,473550,93349,355148,364076,22509,325277,517481,428647,256129,86606,305011,483477,4712,371664,399771,218793,453673,248170,214137,220429,358323,445232,244729,423563,328129,94427,131737,511794,328222,475952,383651,392797,223455,448707,381539,333946,300121,493079,425896,493457,378543,443348,130561,437087,203708,299433,402308,34647,262848,239320,136430,121363,234709,270462,365352,447442,289374,268192,478251,375788,378714,92505,38711,242595,325065,290418,130501,341091,218737,276604,125701,518101,457832,196919,399628,477889,6876,242161,473498,435162,482255,286678,35310,194270,421221,372422,284753,206273,287718,418388,279426,232403,275785,482140,493963,459170,307892,428108,491871,245976,465041,478453,447572,514989,285573,305422,333742,13042,206216,407118,437241,410322,406416,505508,515005,348800,187592,190061,87082,467807,260229,364395,245007,494479,89636,143019,285794,237496,31833,328088,203882,516458,225306,272226,468417,891,361946,214715,465155,136468,12861,414044,56961,427435,267912,275695,160888,405244,494108,523104,41206,229534,154596,225044,72497,442476,435306,308086,353195,132034,370506,420900,439111,226476,362532,114958,357328,459113,151031,434553,256332,451394,135783,213208,516101,349695,212156,361491,202342,435249,265622,188777,344260,281111,123838,454993,370451,67168,289985,335042,20945,273376,136688,191086,477643,111737,106164,522797,14910,74846,228390,43569,177861,159144,453235,101217,484484,386866,71772,404648,247398,478148,211515,40728,279632,321206,178128,92206,360127,77184,478167,414258
18,312462,371276,370299,66278,464435,376023,160168,512247,380137,75354,473587,383079,374664,355353,110640,265032,294967,511886,66683,401038,370506,314607,383957,364635,269026,157485,22553,519754,285305,206273,121363,219181,457803,304663,482140,520985,492319,52303,305680,275785,405876,471464,443348,219874,325277,89636,203882,317306,172197,297862,414258,177130,284753,421600,466229,122038,476386,22509,285573,135729,284616,86761,244005,54948,106164,107682,511794,286354,484723,291277,130975,335353,218793,445232,477889,127288,1260,372556,146625,517456,473550,191119,487987,464513,388814,52482,361913,358323,136902,421221,414044,448707,41681,239055,501569,15079,453673,131737,347228,328720,219135,4712,438942,399771,516458,332,279350,58020,32053,214137,120473,287852,136377,401726,191291,478796,248170,375022,42350,112464,493079,229424,366894,378543,493457,88269,428647,96668,425896,34647,92355,37546,375788,435249,418388,111014,421065,515005,302357,136430,356755,136468,275612,251821,8533,412890,399628,256129,485421,414788,242595,350632,461877,232403,362532,104565,83339,518161,275695,66958,218737,407118,194270,481130,151169,457832,330477,111250,325616,67167,268192,447442,261532,478255,203708,371381,322793,228390,224176,123930,273763,6450,123838,425945,141404,206519,493199,442476,473275,300121,461714,245007,373147,147592,25339,492941,428108,454993,257011,332928,447572,406335,462703,118822,131675,430019,325432,213688,415739,371989,136609,383651,483445,101217,407617,131099,102709,491871,31833,196239,236996,364076,392797,272226,219228,468145,157075,256332,481344,405244,477643,110581,400711,443246,371664,249436,421562,87394,136688,229534,265029,12861,482742,47656,434509,260997,517481,144976,485270,421890,290368,353195,115943,312800,77976,420900,144551,352403,380777,410322,225306,267912,286590,406416,160888,434553,329232,402308,438196,280302,151031,187317,290418,187475,329416,465155,406441,40728,344260,461299,360127,202342,365764,67168,511122,188304,35310,370451,271082,33738,111737,482255,462788,226476,517019,74846,365352,363652,310711,413947,248799,85460,201844,56961,68281,380879,389160,207135,333742,92914,260454,177217
19,260327,370299,66278,177130,285305,371276,370506,110640,512247,304663,511886,112448,473550,380137,111500,160168,124246,211824,361913,269026,364635,399771,415739,383957,24157,405876,140006,121662,4712,66683,305680,473587,482140,256129,219181,5991,372422,260997,358323,186334,471464,275785,219135,443348,423340,144551,314011,464435,477889,465155,401280,365352,294967,467807,135729,291277,285573,375998,223455,35310,117660,262088,136430,439360,4301,54948,157099,511794,238775,203882,418388,201166,305011,287852,111299,191119,508255,55167,218793,360127,401038,522446,425896,392797,120723,160554,430019,136902,42350,131737,95876,31321,360902,22509,236782,190974,453673,242674,471122,446709,106164,376023,520985,464108,374664,256798,249642,248170,415250,414044,445232,120473,293447,373147,405554,270136,428108,383651,157075,67720,448707,493079,299433,57542,333946,378543,390632,370750,493457,257944,375788,214715,96668,8533,257792,86606,251821,137455,218468,23795,447839,473732,287322,115943,478251,328720,32053,332,220429,92505,15079,272226,421890,196919,414861,232403,233102,289618,218737,512003,485721,364076,328639,462061,353195,107682,447442,478255,245007,483445,516730,267912,6450,135783,188777,443121,373158,284753,206273,349409,224176,305422,473275,300121,57736,214137,335353,138217,356755,177223,435162,15613,131604,447572,493774,146766,397070,483477,437241,289374,256332,212942,46496,515005,322793,335085,295526,34647,214552,41681,410322,322450,203770,435249,300458,187592,492319,454714,236996,516458,219376,362532,362028,456633,219228,53083,405383,12861,438942,310723,239055,421221,212156,405244,482719,307877,407617,93349,420900,196239,138796,242813,220475,122038,275339,110581,229967,503128,136609,374761,477643,47656,353607,74846,20280,478557,430126,56961,275923,271666,296375,406416,346506,93482,307892,132036,9146,459113,434553,325432,290368,185491,401726,434397,273763,275695,492505,361491,344260,68117,206731,121630,516101,244005,295653,31833,258966,87394,454993,289985,67168,92355,168664,14910,399628,348376,225605,228390,271082,482255,476933,462703,250963,12841,85460,252716,170025,258173,479400,60669,507294,229424
20,415946,370299,177130,66278,248170,66683,370506,269026,512247,160168,112448,95876,473550,121851,511886,110640,211824,5991,21340,361913,32053,304663,428108,364635,292374,293121,457803,121363,121662,285305,371276,294967,15079,4712,122038,405876,305680,219181,479595,260997,467807,131737,471464,275785,464108,482140,383957,287852,225044,376023,464435,86682,274875,191119,443348,412890,135729,285573,516458,493199,314011,130975,117660,511794,57736,248605,221549,111500,253621,291277,54948,219135,135506,127288,22271,176414,362532,374664,477889,390632,484723,232403,160554,136902,50148,52303,190974,218793,401038,393456,390585,146625,242674,492319,112464,453673,425896,438942,417226,239320,483477,305011,520985,493079,471122,482752,399771,332,414044,445232,22509,120473,501361,234709,478907,358323,517481,484504,380137,421890,206273,239055,448707,300121,176430,333946,378543,493457,370750,45225,236782,375998,302093,236996,375788,346506,435249,86606,238879,229424,224176,517489,251821,399552,115943,67167,136430,422858,414861,273763,447442,111014,316951,273376,206216,85460,8192,518101,40272,492941,218737,139159,457832,395303,371664,37118,305686,186124,491012,261532,478255,370451,514989,41766,482255,56961,356755,194270,35310,237655,411729,443121,275923,14121,284753,415739,328720,261229,417499,96668,380879,118822,335353,365352,43663,125674,478796,366894,177223,330586,307892,447572,295526,451394,437241,433306,515427,96134,203882,328747,337222,289618,428460,214137,491871,188777,83339,196239,392797,195045,272226,362028,361491,17782,325432,220475,219228,157075,242595,263639,262088,271666,256332,190253,407617,420900,162006,187592,267912,468417,225306,249436,131099,465155,144551,229967,136609,353607,74846,290368,104800,305422,359492,514176,21628,275695,137141,191086,406416,120723,9146,459113,428647,283191,434553,329416,107682,25339,424246,421065,183,515819,160888,226476,34647,403548,151031,317306,300458,435306,344260,18584,325870,468145,295653,31833,496883,236686,87394,454993,33126,421221,67168,288991,353195,477643,482719,31321,268192,93482,360127,177921,188304,406184,413947,71772,528,258173,258578,187475,82027,519754
21,380302,177130,66278,370299,336544,371276,285305,110640,492941,380137,135729,473550,383957,495376,111500,519754,493457,361913,364635,511886,244005,370506,520985,121662,265032,285794,374664,66683,248170,269026,325277,482140,256129,439360,86761,219181,479595,5991,372422,447442,512247,117660,371989,421890,443041,291277,397419,15079,464435,218737,318987,360127,412976,477889,373644,285573,160168,478907,203882,443348,254224,401280,136430,106648,22509,473587,511794,356755,493079,132696,110619,355148,511174,362739,370451,476556,191119,401038,380410,358323,305011,290046,445232,448707,236782,96668,430019,308497,268192,22553,286354,129163,257944,214137,405876,376023,332,86606,122038,4712,282097,399771,470653,52303,275785,453673,58020,328720,92505,187475,515819,287852,120473,279350,136902,138796,366370,375998,471464,32053,130561,428108,101217,239055,131737,493199,284753,93349,378543,425896,514989,291554,124246,67167,451394,295653,333742,229424,219874,232403,517518,299433,246542,515005,365352,273059,213081,121363,37835,267912,270136,296375,219135,375788,189493,272226,233102,196919,271666,421065,443121,239930,275695,515488,85670,302357,68117,414044,305422,284807,157075,353899,245007,228390,107682,478255,224176,435162,511122,35310,292700,188777,432547,482255,126757,417226,287718,56961,462703,473275,335353,262088,392797,154596,177223,25339,401726,468417,491871,454993,447572,459113,269705,437241,475800,130975,328129,32741,227855,48402,146625,410322,389160,357328,390585,31833,236996,516458,53171,328747,362028,352657,220475,219228,242595,194270,135783,388508,273651,9146,300121,443246,208773,452411,371664,225306,195045,427435,371717,87394,420900,77282,353195,74846,477643,85460,260997,178461,478557,112746,261532,504134,453235,256006,57736,492319,457803,466275,407118,110581,418388,158710,151031,8192,399628,90257,402308,435249,218975,172197,40728,226476,361491,344260,399552,380279,279779,304663,380338,371381,355353,136609,405244,321206,516101,86456,137141,123838,468145,218682,313014,95876,346506,375126,279632,476933,406416,33126,111014,469587,362532,517481,225216,139071,67168,287157,421562,297862,13259,23114,528,385067
22,7018,371276,370299,66278,464435,304663,370506,66683,512247,160168,401038,112448,374664,124246,110640,473587,355353,314607,380137,335353,376023,364635,383957,251067,121662,4712,325277,22553,285305,206273,519754,356755,219181,405876,492319,262088,52303,482140,122038,157075,275785,269026,445232,494585,285794,15079,361913,177130,297862,328129,457803,107682,284753,172197,457832,236782,401280,22509,476386,135729,35444,203882,223139,221549,284616,443348,130975,86761,95876,239055,430126,492941,291277,484723,511794,106164,136902,449277,471464,467807,478255,146625,218793,473550,244005,515880,158710,358323,414044,41681,393456,511886,130561,364076,54233,56961,287852,453673,328720,256129,219135,520985,279350,223455,399771,478449,32053,120473,111500,355148,483672,486613,421890,261532,131737,375998,248170,86606,428108,136468,286354,383651,448707,135783,220429,115943,55167,493079,381539,437087,193929,219376,425896,493457,369383,378543,375788,418388,499812,136688,516101,423563,276628,371645,273059,136430,121363,314011,517489,23795,92505,242595,272226,106178,332,344111,214715,242674,110581,481834,96668,218737,516458,68117,483445,402308,185389,66958,478907,447442,275695,228390,224176,289618,35310,123838,188777,401088,93349,4166,196919,279426,493199,232403,214137,85109,346506,34647,142601,373147,471565,478796,210666,285573,400711,321206,305422,225605,196239,287718,459170,447572,484484,48065,430019,399628,406416,415739,505508,515005,187592,17656,101217,3210,491871,478148,477643,31833,353195,392797,225306,483477,219228,218682,402031,276533,390913,12861,420900,300121,279632,407412,421562,267912,213208,233102,137141,349991,56608,287157,85460,74846,260997,213618,428460,494479,435306,92355,370451,280302,77976,479581,45073,265622,204000,296375,348376,6450,131675,405244,459113,434553,237496,245007,144551,275923,390585,77184,259855,435249,465155,40728,404077,270462,371381,344260,111014,263207,295653,360127,379678,67168,454993,67167,117660,99121,473275,467022,361491,452073,136609,362532,111737,482255,249642,177223,365352,206397,194928,14910,469587,157618,92914,362028,170025,243351,528,258173,88443,184267,414258,131204
23,268390,371276,370299,464435,66278,356755,160168,511886,364635,380137,370506,304663,383957,110640,124246,285305,225044,405876,355353,269026,374664,360902,264374,376023,5991,115093,4712,473587,22553,462958,66683,248170,219181,512247,494585,435306,122038,131737,37546,260997,275785,362532,15079,294967,471464,365352,371989,112464,32053,361913,177130,284753,143715,473550,107682,443348,13826,130975,135729,291277,491652,516458,219135,481906,42350,172197,373715,4270,127288,115481,239055,308086,111500,492941,1260,314011,478255,218793,478907,308508,418388,136688,191119,401038,519754,121662,448707,53171,428647,439360,453673,236782,136902,511794,414044,52303,203708,279350,492319,464513,328129,417226,434553,278943,440672,214137,65182,184773,425896,477889,22509,268192,438942,370451,520985,219874,399771,517489,58020,237496,358323,445232,486613,212942,286354,335353,110581,378543,426022,219376,493079,492688,34647,138796,447690,236686,45255,108718,136468,261532,302357,136430,373147,93349,372422,378100,447442,57542,493457,177578,341091,289374,300121,232403,333742,85460,312922,421890,275695,218737,399628,457832,435249,415250,67167,482255,238216,120473,514989,206273,66958,121363,11545,361491,56961,370750,478215,267912,224176,479283,144551,511122,522446,479400,96668,271666,349257,364076,445438,245007,322450,95876,407412,235564,446316,248799,401726,428108,491871,503330,462703,447572,285573,354267,57736,35310,352634,305422,406335,415739,422303,437241,444463,17656,407617,203882,99429,236271,196919,407118,89636,256129,410322,225306,272226,457953,186585,219228,185558,421316,157075,473732,135783,249436,131099,371664,10153,421562,239944,518693,195045,501569,229534,477643,55757,430019,321888,461714,160554,249796,236996,191086,420900,195663,407364,370337,332,64036,288991,402308,369423,68117,475800,75308,390585,422858,412961,187475,465155,226476,344260,137141,492050,244005,413947,300458,265032,67168,195040,159187,216163,502802,465041,72497,392797,343122,111737,118660,371381,87792,295526,213661,24460,74846,517019,295862,241567,251556,495376,211515,378414,268158,258173,185178,131604,284102,125674,76813,177217,360127,12861,414258
